60    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
28440    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {7}, {8}, {9}, {10, 27}, {11}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {38}, {39}]
28500    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {39}]
28560    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {39}]
28620    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {39}]
28680    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {39}]
28740    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {39}]
28800    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {39}]
28860    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {39}]
28920    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {34}, {35}, {36}, {37}, {39}]
28980    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {39}]
29040    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {39}]
29100    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {39}]
29160    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {39}]
29220    [{0, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {36, 21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {37}, {39}]
29280    [{0, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {36, 21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {37}, {39}]
29340    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {39}]
29400    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35, 36}, {37}, {39}]
29460    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35, 36}, {37}, {39}]
29520    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26, 35, 36}, {27}, {28}, {29}, {30}, {32}, {34}, {37}, {39}]
29580    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26, 35, 36}, {27}, {28}, {29}, {30}, {32}, {34}, {37}, {39}]
29640    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {34}, {35}, {36}, {37}, {39}]
29700    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {34}, {35}, {36}, {37}, {39}]
29760    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {21}, {22}, {23}, {24}, {25}, {26}, {35, 27}, {28}, {29}, {30}, {32}, {34}, {36}, {37}, {39}]
29820    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {21}, {22}, {23}, {24}, {25}, {26}, {35, 27}, {28}, {29}, {30}, {32}, {34}, {36}, {37}, {39}]
29880    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27, 36}, {28}, {29}, {30}, {32}, {34}, {35}, {37}, {39}]
29940    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27, 36}, {28}, {29}, {30}, {32}, {34}, {35}, {37}, {39}]
30000    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {34}, {35}, {36}, {37}, {38}, {39}]
30060    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {34}, {35}, {36}, {37}, {38}, {39}]
30120    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {38}, {39}]
30180    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {38}, {39}]
30240    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {39}]
30300    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {34}, {35}, {36}, {37}, {39}]
30360    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {21}, {22}, {28, 23}, {24}, {25}, {26}, {29}, {30}, {34}, {35}, {36}, {37}, {39}]
30420    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {35, 36, 21}, {22}, {28, 23}, {24}, {25}, {26}, {29}, {30}, {34}, {37}, {39}]
30480    [{0, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {35, 36, 21}, {22}, {28, 23}, {24}, {25}, {26}, {29}, {30}, {33}, {34}, {37}, {39}]
30540    [{0, 40}, {1}, {2}, {3}, {4}, {5}, {20, 6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {35, 36, 21}, {22}, {28, 23}, {24}, {25}, {26}, {29}, {30}, {33}, {34}, {37}, {39}]
30600    [{0, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {33}, {34}, {37}, {39}]
30660    [{0, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {33}, {34}, {37}, {39}]
30720    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {34}, {37}, {39}]
30780    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {34}, {37}, {39}]
30840    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {34}, {37}, {39}]
30900    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {37}, {38}, {39}]
30960    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {37}, {38}, {39}]
31020    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {37}, {38}, {39}]
31080    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {37}, {38}, {39}]
31140    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {37}, {38}, {39}]
31200    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {37}, {38}, {39}]
31260    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {37}, {39}]
31320    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {37}, {39}]
31380    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {37}, {39}]
31440    [{0, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {35, 36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {33}, {37}, {39}]
31500    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {33}, {35, 36}, {37}, {38}, {39}, {40}]
31560    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {33}, {35, 36}, {37}, {38}, {39}, {40}]
31620    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {33}, {35, 36}, {37}, {38}, {39}, {40}]
31680    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {33}, {35, 36}, {37}, {38}, {39}, {40}]
31740    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {35}, {36}, {37}, {38}, {39}]
31800    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {35}, {36}, {37}, {38}, {39}]
31860    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9, 34}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {35}, {37}, {39}]
31920    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9, 34}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {35}, {37}, {39}]
31980    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9, 34}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {35}, {36}, {37}, {39}]
32040    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {38, 7}, {8, 11}, {9, 34}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {35}, {36}, {37}, {39}]
32100    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {35, 36}, {37}, {38}, {39}]
32160    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {35, 36}, {37}, {38}, {39}]
32220    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {31}, {35}, {36}, {37}, {38}, {39}]
32280    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {35}, {36}, {37}, {38}, {39}]
32340    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {35}, {36}, {37}, {38}, {39}]
32400    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8, 11}, {9, 34}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {35}, {36}, {37}, {38}, {39}]
32460    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {35}, {36}, {37}, {39}]
32520    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {35}, {36}, {37}, {39}]
32580    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8, 11}, {9, 34}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {35}, {36}, {37}, {38}, {39}]
32640    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8, 11}, {9, 34}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {35}, {36}, {37}, {38}, {39}]
32700    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8, 11}, {9, 34}, {10, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {35}, {36}, {37}, {38}, {39}]
32760    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {35}, {36}, {37}, {39}]
32820    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {35}, {36}, {37}, {39}]
32880    [{0, 33}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27, 31}, {28}, {29}, {30}, {35}, {36}, {37}, {39}, {40}]
32940    [{0, 33}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27, 31}, {28}, {29}, {30}, {35, 36}, {37}, {39}, {40}]
33000    [{0, 33}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20, 23}, {35, 36, 21}, {22}, {24}, {25}, {26}, {27, 31}, {28}, {29}, {30}, {37}, {39}, {40}]
33060    [{0, 33}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20, 23}, {35, 36, 21}, {22}, {24}, {25}, {26}, {27, 31}, {28}, {29}, {30}, {37}, {39}, {40}]
33120    [{0, 33, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {38, 7}, {8, 11}, {9, 34}, {10, 27, 31}, {12}, {13}, {14}, {15}, {16}, {18}, {19}, {20, 23}, {35, 36, 21}, {22}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {37}, {39}]
33180    [{0, 40}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9, 34}, {10, 27, 31}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {19}, {20}, {36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {32}, {33}, {35}, {37}, {38}, {39}]
33240    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10, 27, 31}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {40, 33}, {34}, {35}, {37}, {38}, {39}]
33300    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10, 27, 31}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {36, 21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {40, 33}, {34}, {35}, {37}, {38}, {39}]
33360    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10, 27, 31}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {28}, {29}, {30}, {40, 33}, {34}, {35}, {36}, {37}, {38}, {39}]
33420    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9}, {10, 31}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
33480    [{0}, {1}, {2}, {3}, {4}, {5}, {17, 6}, {7}, {8}, {9, 34}, {10, 31}, {11}, {12}, {13}, {14}, {15}, {16}, {18}, {32, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {33}, {35}, {36}, {37}, {38}, {39}, {40}]
